source,filename,duration,type
cooking01.zip,clear_dishes3.mp3,5.49734693877551,zip
cooking01.zip,clear_dishes4.mp3,1.8191836734693878,zip
cooking01.zip,clear_dishes5.mp3,4.582607709750567,zip
cooking01.zip,close_cupboard.mp3,0.864,zip
cooking01.zip,close_fridge1.mp3,1.224,zip
cooking01.zip,close_fridge2.mp3,1.0821541950113378,zip
cooking01.zip,close_microwave.mp3,0.816,zip
cooking01.zip,close_rice_cooker1.mp3,3.083061224489796,zip
cooking01.zip,close_rice_cooker2.mp3,0.792,zip
cooking01.zip,cl_alum_cap_bot.mp3,2.1299319727891155,zip
cooking01.zip,cl_dish_drawer.mp3,0.888,zip
cooking01.zip,cl_electric_kettle.mp3,1.5922448979591837,zip
cooking01.zip,cl_fridge_drawer3.mp3,1.32,zip
cooking01.zip,cl_fridge_drawer4.mp3,1.7167573696145124,zip
cooking01.zip,cl_inst_coff_jar1.mp3,1.2084580498866213,zip
cooking01.zip,cl_inst_coff_jar2.mp3,1.0539909297052155,zip
cooking01.zip,cl_thermos_bot.mp3,3.480907029478458,zip
cooking01.zip,cover_pot_stew.mp3,16.128,zip
cooking01.zip,crack_egg1.mp3,4.31108843537415,zip
cooking01.zip,crack_egg2.mp3,4.0751020408163265,zip
cooking01.zip,crack_egg3.mp3,1.0627437641723356,zip
cooking01.zip,crack_egg4.mp3,1.5004761904761905,zip
cooking01.zip,cut_burdock_root.mp3,7.92453514739229,zip
cooking01.zip,cut_cabbage.mp3,0.456,zip
cooking01.zip,cut_green_pepper1.mp3,1.0765759637188208,zip
cooking01.zip,cut_green_pepper2.mp3,1.192721088435374,zip
cooking01.zip,cut_green_pepper3.mp3,36.33267573696145,zip
cooking01.zip,cut_green_pepper4.mp3,86.32714285714286,zip
cooking01.zip,cut_Napa_cabbage.mp3,0.3529583333333333,zip
cooking01.zip,cut_onion1.mp3,0.48,zip
cooking01.zip,cut_onion2.mp3,1.848,zip
cooking01.zip,cut_onion3.mp3,0.9849791666666666,zip
cooking01.zip,cut_onion_cont.mp3,4.56,zip
cooking01.zip,cut_onion_speedily.mp3,3.648,zip
cooking01.zip,cut_plastic_wrap.mp3,1.5105215419501135,zip
cooking01.zip,cut_potato.mp3,7.555170068027211,zip
cooking01.zip,cut_potato_slowly.mp3,16.811655328798185,zip
cooking01.zip,efrigerater2_O.mp3,1.01281179138322,zip
cooking01.zip,electric_kettle1.mp3,27.02795918367347,zip
cooking01.zip,electric_kettle2.mp3,17.578344671201815,zip
cooking01.zip,fry_potatoes.mp3,32.986938775510204,zip
cooking01.zip,fry_wiener_sausage.mp3,34.61022675736962,zip
cooking01.zip,grated_radish1.mp3,6.030068027210884,zip
cooking01.zip,grated_radish2.mp3,9.429773242630386,zip
cooking01.zip,in_fridge1.mp3,4.536,zip
cooking01.zip,in_fridge2.mp3,4.128,zip
cooking01.zip,kitchen_timer.mp3,16.089410430839003,zip
cooking01.zip,kitchen_vent_fan.mp3,31.32,zip
cooking01.zip,kit_timer_beep.mp3,0.18315192743764172,zip
cooking01.zip,knife_on_board.mp3,0.8848752834467121,zip
cooking01.zip,lift_kitchen_knife.mp3,0.7467573696145124,zip
cooking01.zip,melt_butter_pan.mp3,7.020521541950114,zip
cooking01.zip,microwave1.mp3,21.144,zip
cooking01.zip,microwave2.mp3,25.207104166666667,zip
cooking01.zip,microwave3.mp3,6.086375,zip
cooking01.zip,microwave4.mp3,32.1734375,zip
cooking01.zip,mix_egg1.mp3,12.700453514739229,zip
cooking01.zip,mix_egg2.mp3,7.940136054421768,zip
cooking01.zip,mix_egg3.mp3,9.398526077097506,zip
cooking01.zip,mix_egg4.mp3,7.813424036281179,zip
cooking01.zip,open_dishwasher.mp3,1.2764625850340137,zip
cooking01.zip,open_fridge1.mp3,2.184,zip
cooking01.zip,open_fridge2.mp3,1.6075283446712019,zip
cooking01.zip,open_microwave1.mp3,0.984,zip
cooking01.zip,open_microwave2.mp3,0.9369791666666667,zip
cooking01.zip,open_rice_cooker1.mp3,5.571927437641723,zip
cooking01.zip,open_rice_cooker2.mp3,1.248,zip
cooking01.zip,op_alum_cap_bot.mp3,2.520702947845805,zip
cooking01.zip,op_electric_kettle.mp3,1.0704988662131518,zip
cooking01.zip,op_electric_oven.mp3,1.776,zip
cooking01.zip,op_fridge_drawer3.mp3,1.32,zip
cooking01.zip,op_fridge_drawer4.mp3,1.6075283446712019,zip
cooking01.zip,op_inst_coff_jar.mp3,0.36299319727891155,zip
cooking01.zip,op_pull_tab_can.mp3,2.62140589569161,zip
cooking01.zip,pan_fry_bacon.mp3,15.49655328798186,zip
cooking01.zip,pan_fry_steak1.mp3,56.540181405895694,zip
cooking01.zip,pan_fry_steak2.mp3,30.47532879818594,zip
cooking01.zip,pan_fry_steak3.mp3,43.72469387755102,zip
cooking01.zip,put_bottles_away.mp3,18.018684807256236,zip
cooking01.zip,put_cups_away.mp3,16.10260770975057,zip
cooking01.zip,put_kitchen_knife.mp3,0.9892290249433107,zip
cooking01.zip,put_rice_in_pot1.mp3,1.7568027210884354,zip
cooking01.zip,put_rice_in_pot2.mp3,2.1971655328798185,zip
cooking01.zip,put_rice_in_pot3.mp3,1.0223809523809524,zip
cooking01.zip,put_rice_in_pot4.mp3,1.3628571428571428,zip
cooking01.zip,put_water_in_pot1.mp3,11.81328798185941,zip
cooking01.zip,put_water_in_pot2.mp3,8.161201814058957,zip
cooking01.zip,remove_lid_stew.mp3,14.856,zip
cooking01.zip,seasoning_lid1.mp3,0.2595011337868481,zip
cooking01.zip,seasoning_lid2.mp3,0.30365079365079367,zip
cooking01.zip,seasoning_lid3.mp3,0.43517006802721087,zip
cooking01.zip,seasoning_lid4.mp3,0.6103854875283447,zip
cooking01.zip,set_kitchen_timer.mp3,2.960952380952381,zip
cooking01.zip,shave_burdock_root1.mp3,52.14600907029479,zip
cooking01.zip,shave_burdock_root2.mp3,13.081451247165534,zip
cooking01.zip,simmer.mp3,16.224,zip
cooking01.zip,stack_dishes.mp3,0.7149433106575964,zip
cooking01.zip,stir_fry.mp3,44.93061224489796,zip
cooking01.zip,stir_fry_vegetables.mp3,41.40117913832199,zip
cooking01.zip,toaster.mp3,1.368,zip
cooking01.zip,t_on_gas_stove1.mp3,18.624,zip
cooking01.zip,t_on_gas_stove2.mp3,7.650839002267574,zip
cooking01.zip,t_on_gas_stove3.mp3,10.128,zip
cooking01.zip,uncork_bottle1.mp3,0.7994557823129251,zip
cooking01.zip,uncork_bottle2.mp3,0.39564625850340135,zip
cooking01.zip,wash_dishes1.mp3,59.808,zip
cooking01.zip,wash_dishes2.mp3,249.31267573696144,zip
cooking01.zip,water_into_kettle.mp3,13.2,zip
cooking01.zip,water_into_pot1.mp3,6.953922902494331,zip
cooking01.zip,water_into_pot2.mp3,8.15267573696145,zip
cooking01.zip,water_into_pot3.mp3,10.070521541950113,zip
pc01.zip,camera_cont_shoot1.mp3,11.599770833333332,zip
pc01.zip,camera_cont_shoot2.mp3,16.337791666666668,zip
pc01.zip,camera_cont_shoot3.mp3,7.024036281179138,zip
pc01.zip,camera_shoot1a.mp3,1.7099166666666668,zip
pc01.zip,camera_shoot1b.mp3,0.7648541666666666,zip
pc01.zip,camera_shoot2.mp3,0.3410657596371882,zip
pc01.zip,click.mp3,0.312,zip
pc01.zip,clicks.mp3,3.685,zip
pc01.zip,close_disk_tray1.mp3,2.2551875,zip
pc01.zip,close_disk_tray2.mp3,18.00102083333333,zip
pc01.zip,continuous_print.mp3,24.315600907029477,zip
pc01.zip,duble_click.mp3,0.624,zip
pc01.zip,eject_disk1.mp3,8.409501133786849,zip
pc01.zip,eject_disk2.mp3,1.3506349206349206,zip
pc01.zip,eject_disk_tray.mp3,1.9377291666666667,zip
pc01.zip,focus_camera.mp3,0.4319375,zip
pc01.zip,high_speed_print.mp3,20.62108843537415,zip
pc01.zip,humming_noise.mp3,5.04165,zip
pc01.zip,new_printer.mp3,11.009478458049887,zip
pc01.zip,old_camera_shoot3.mp3,2.124625850340136,zip
pc01.zip,old_printer.mp3,37.2,zip
pc01.zip,plug_in_USB1.mp3,0.43622916666666667,zip
pc01.zip,plug_in_USB2.mp3,0.43175,zip
pc01.zip,plug_in_USB3.mp3,1.42375,zip
pc01.zip,press_enter1.mp3,0.216,zip
pc01.zip,press_enter2.mp3,0.1663125,zip
pc01.zip,press_enter3.mp3,4.048479166666667,zip
pc01.zip,put_disc_in_drive1.mp3,22.735102040816326,zip
pc01.zip,put_disc_in_drive2.mp3,1.3554648526077098,zip
pc01.zip,scaner1.mp3,15.010430839002268,zip
pc01.zip,scaner2.mp3,26.541043083900227,zip
pc01.zip,speed_cont_print.mp3,43.929637188208616,zip
pc01.zip,take_off_headphones1.mp3,1.3231666666666666,zip
pc01.zip,take_off_headphones2.mp3,0.6266666666666667,zip
pc01.zip,tiny_server_room.mp3,60.10580498866213,zip
pc01.zip,type_in1.mp3,13.358458333333333,zip
pc01.zip,type_in2.mp3,60.166333333333334,zip
pc01.zip,type_in3.mp3,29.0664375,zip
pc01.zip,type_in4.mp3,11.809354166666667,zip
pc01.zip,type_in5.mp3,14.34525,zip
pc01.zip,unplug_USB1.mp3,0.6392916666666667,zip
pc01.zip,unplug_USB2.mp3,0.5985833333333334,zip
pc01.zip,unplug_USB3.mp3,0.4579375,zip
pc01.zip,wear_headphones1.mp3,0.86175,zip
pc01.zip,wear_headphones2.mp3,0.47110416666666666,zip
wetarea01.zip,bathing1.mp3,15.624,zip
wetarea01.zip,bathing2.mp3,15.624,zip
wetarea01.zip,bathing3.mp3,24.87251700680272,zip
wetarea01.zip,drain_bathtub.mp3,5.108480725623583,zip
wetarea01.zip,drain_washbasin.mp3,9.312154195011338,zip
wetarea01.zip,drip_down1.mp3,70.26324263038549,zip
wetarea01.zip,drops_on_bowl1.mp3,50.82263038548753,zip
wetarea01.zip,drops_on_bowl2.mp3,18.039954648526077,zip
wetarea01.zip,drops_on_bowl3.mp3,3.32469387755102,zip
wetarea01.zip,drops_on_plate1.mp3,61.27006802721088,zip
wetarea01.zip,drops_on_plate2.mp3,4.084671201814059,zip
wetarea01.zip,drops_on_sink1.mp3,60.965873015873015,zip
wetarea01.zip,drops_on_sink2.mp3,3.208730158730159,zip
wetarea01.zip,filling_washbasin1.mp3,23.18873015873016,zip
wetarea01.zip,filling_washbasin2.mp3,27.257913832199545,zip
wetarea01.zip,flush_in_old_toilet1.mp3,15.264,zip
wetarea01.zip,flush_in_old_toilet2.mp3,7.104,zip
wetarea01.zip,flush_in_toilet1.mp3,9.5450625,zip
wetarea01.zip,flush_in_toilet2.mp3,34.2293125,zip
wetarea01.zip,flush_in_toilet3.mp3,16.49425,zip
wetarea01.zip,get_off_scale.mp3,3.24,zip
wetarea01.zip,get_on_scale.mp3,2.88,zip
wetarea01.zip,get_out_of_bath.mp3,9.238548752834467,zip
wetarea01.zip,hands_with_towel.mp3,3.967142857142857,zip
wetarea01.zip,Japanese_toilet.mp3,20.832,zip
wetarea01.zip,leaking_shower1.mp3,60.74294784580499,zip
wetarea01.zip,leaking_shower2.mp3,60.7421768707483,zip
wetarea01.zip,leaking_shower3.mp3,60.11238095238095,zip
wetarea01.zip,leaking_washbasin1.mp3,61.72789115646258,zip
wetarea01.zip,leaking_washbasin2.mp3,4.115192743764172,zip
wetarea01.zip,lift_toilet_lid.mp3,0.46811791383219953,zip
wetarea01.zip,lower_toilet_lid.mp3,0.7771655328798186,zip
wetarea01.zip,shower.mp3,15.144,zip
wetarea01.zip,splash_water.mp3,17.08988662131519,zip
wetarea01.zip,take_bath.mp3,4.990770975056689,zip
wetarea01.zip,toilet_paper1.mp3,3.438027210884354,zip
wetarea01.zip,toilet_paper2.mp3,1.8697278911564625,zip
wetarea01.zip,toilet_paper3.mp3,0.910907029478458,zip
wetarea01.zip,turn_off_water.mp3,4.999501133786848,zip
wetarea01.zip,turn_on_off_water.mp3,5.650770975056689,zip
wetarea01.zip,turn_on_water.mp3,3.583219954648526,zip
wetarea01.zip,washbasin.mp3,7.176,zip
wetarea01.zip,water_into_sink1.mp3,5.071632653061225,zip
wetarea01.zip,water_into_sink2.mp3,7.992630385487528,zip
wetarea01.zip,water_in_bath1.mp3,23.394104308390023,zip
wetarea01.zip,water_in_bath2.mp3,83.7418820861678,zip
wetarea01.zip,water_in_bath3.mp3,51.57829931972789,zip
wetarea01.zip,water_in_bath4.mp3,64.6443537414966,zip
wetarea01.zip,water_leak_drip.mp3,15.623990929705215,zip
electric01.zip,0_dialing_sound.mp3,0.13024943310657597,zip
electric01.zip,1_dialing_sound.mp3,0.15709750566893424,zip
electric01.zip,2_dialing_sound.mp3,0.13024943310657597,zip
electric01.zip,3_dialing_sound.mp3,0.1306122448979592,zip
electric01.zip,4_dialing_sound.mp3,0.13024943310657597,zip
electric01.zip,5_dialing_sound.mp3,0.13024943310657597,zip
electric01.zip,6_dialing_sound.mp3,0.1306122448979592,zip
electric01.zip,7_dialing_sound.mp3,0.1306122448979592,zip
electric01.zip,8_dialing_sound.mp3,0.13024943310657597,zip
electric01.zip,9_dialing_sound.mp3,0.13024943310657597,zip
electric01.zip,alarm_clock_ring.mp3,16.104,zip
electric01.zip,asterisk_dialing.mp3,0.13024943310657597,zip
electric01.zip,batts_from_clicker2.mp3,1.66175,zip
electric01.zip,batts_into_clicker2a.mp3,2.5466458333333333,zip
electric01.zip,batts_into_clicker2b.mp3,4.406083333333333,zip
electric01.zip,batt_from_clicker1.mp3,0.7520416666666667,zip
electric01.zip,batt_from_clicker3.mp3,3.1810416666666668,zip
electric01.zip,batt_into_clicker1a.mp3,0.9297291666666667,zip
electric01.zip,batt_into_clicker1b.mp3,2.9037083333333333,zip
electric01.zip,busy_tone.mp3,8.426643990929705,zip
electric01.zip,call_speed_dial.mp3,9.94095238095238,zip
electric01.zip,clock_ticking.mp3,12.096,zip
electric01.zip,clock_tick_1min.mp3,60.009375,zip
electric01.zip,clock_tick_in_hall.mp3,12.096,zip
electric01.zip,color_bar_signal.mp3,6.086530612244898,zip
electric01.zip,dialing1.mp3,2.5861224489795918,zip
electric01.zip,dialing2.mp3,1.8285714285714285,zip
electric01.zip,dial_ringback_tone.mp3,13.776,zip
electric01.zip,dial_tone.mp3,10.057142857142857,zip
electric01.zip,electric_shaver.mp3,10.104,zip
electric01.zip,fan.mp3,19.728,zip
electric01.zip,fan_rotation.mp3,29.904,zip
electric01.zip,hang_up_phone.mp3,0.696,zip
electric01.zip,hash_dialing.mp3,0.13024943310657597,zip
electric01.zip,install_light_bulb.mp3,5.056575963718821,zip
electric01.zip,mobile_vibration1.mp3,5.352,zip
electric01.zip,mobile_vibration2.mp3,3.936,zip
electric01.zip,pick_up_handset.mp3,0.552,zip
electric01.zip,plug_into.mp3,1.1958956916099772,zip
electric01.zip,remove_light_bulb.mp3,4.78671201814059,zip
electric01.zip,ringback_tone.mp3,9.91325,zip
electric01.zip,set_alarm_clock.mp3,4.788956916099774,zip
electric01.zip,sewing_machine1.mp3,13.627913832199546,zip
electric01.zip,sewing_machine2.mp3,21.543537414965986,zip
electric01.zip,speed_dialing3.mp3,1.4852380952380952,zip
electric01.zip,tune_in_radio.mp3,8.962902494331066,zip
electric01.zip,turn_off_breaker.mp3,0.567687074829932,zip
electric01.zip,t_off_fluorescent.mp3,1.992,zip
electric01.zip,t_on_fluorescent1.mp3,0.744,zip
electric01.zip,t_on_fluorescent2.mp3,2.808,zip
electric01.zip,unplug.mp3,0.6025850340136054,zip
electric01.zip,vacuum_cleaner1.mp3,12.312,zip
electric01.zip,vacuum_cleaner2.mp3,12.312,zip
electric01.zip,wall_switch1.mp3,0.288,zip
electric01.zip,wall_switch2.mp3,0.7274603174603175,zip
electric01.zip,washer.mp3,17.352,zip
electric01.zip,washer_dehydration.mp3,132.816,zip
electric01.zip,women_hair_dryer.mp3,44.52789115646259,zip
tokyo01.zip,airport_info_sound.mp3,3.397687074829932,zip
tokyo01.zip,Akihabara_street.mp3,413.62750566893425,zip
tokyo01.zip,ap_shuttle_bus1.mp3,1228.9174149659864,zip
tokyo01.zip,ap_shuttle_bus2.mp3,364.2938095238095,zip
tokyo01.zip,AsakusaTemple1.mp3,324.92156462585035,zip
tokyo01.zip,AsakusaTemple2.mp3,337.46256235827667,zip
tokyo01.zip,AsakusaTemple3.mp3,201.10721088435375,zip
tokyo01.zip,AsakusaTemple4.mp3,665.5963038548753,zip
tokyo01.zip,Asakusa_street1.mp3,370.7473015873016,zip
tokyo01.zip,Asakusa_street2.mp3,151.75208616780046,zip
tokyo01.zip,crossing_Shinjuku1.mp3,446.56367346938777,zip
