source,filename,path,duration_seconds,duration_minutes,source_type
otologic_sounds_smart/Pc,PC　駆動音03-13(遠い　ルームノイズ).mp3,PC　駆動音03/PC　駆動音03-13(遠い　ルームノイズ).mp3,65.96095238095238,1.0993492063492063,extracted
otologic_sounds_smart/Pc,PC　駆動音02-02(オンオフ).mp3,PC　駆動音03/PC　駆動音02-02(オンオフ).mp3,75.75965986394557,1.2626609977324261,extracted
otologic_sounds_smart/Pc,PC　駆動音02-03(強制シャットダウン).mp3,PC　駆動音03/PC　駆動音02-03(強制シャットダウン).mp3,7.982517006802721,0.1330419501133787,extracted
otologic_sounds_smart/Pc,PC　駆動音03-12(遠い　ロング).mp3,PC　駆動音03/PC　駆動音03-12(遠い　ロング).mp3,66.269410430839,1.1044901738473167,extracted
otologic_sounds_smart/Pc,PC　駆動音02-08(ロング).mp3,PC　駆動音02/PC　駆動音02-08(ロング).mp3,66.61761904761904,1.1102936507936507,extracted
otologic_sounds_smart/Pc,PC　駆動音02-10(遠い　オンオフ).mp3,PC　駆動音02/PC　駆動音02-10(遠い　オンオフ).mp3,77.50283446712018,1.2917139077853363,extracted
otologic_sounds_smart/Pc,PC　駆動音02-07(ロング).mp3,PC　駆動音02/PC　駆動音02-07(ロング).mp3,65.83303854875284,1.0972173091458806,extracted
otologic_sounds_smart/Pc,PC　駆動音02-09(遠い　オンオフ).mp3,PC　駆動音02/PC　駆動音02-09(遠い　オンオフ).mp3,66.10238095238095,1.1017063492063492,extracted
otologic_sounds_smart/Pc,PC　駆動音02-04(強制シャットダウン).mp3,PC　駆動音02/PC　駆動音02-04(強制シャットダウン).mp3,7.668548752834467,0.12780914588057446,extracted
otologic_sounds_smart/Pc,PC　駆動音02-06(ロング).mp3,PC　駆動音02/PC　駆動音02-06(ロング).mp3,66.6780045351474,1.1113000755857898,extracted
otologic_sounds_smart/Pc,PC　駆動音02-11(遠い　強制シャットダウン).mp3,PC　駆動音02/PC　駆動音02-11(遠い　強制シャットダウン).mp3,6.949365079365079,0.11582275132275131,extracted
otologic_sounds_smart/Pc,フロッピードライブ02-2(動作音).mp3,フロッピードライブ01/フロッピードライブ02-2(動作音).mp3,15.120090702947845,0.25200151171579743,extracted
otologic_sounds_smart/Pc,光学ドライブ01-4(動作音).mp3,フロッピードライブ01/光学ドライブ01-4(動作音).mp3,17.101179138321996,0.2850196523053666,extracted
otologic_sounds_smart/Pc,フロッピードライブ02-1(動作音).mp3,フロッピードライブ01/フロッピードライブ02-1(動作音).mp3,16.817913832199547,0.28029856386999247,extracted
otologic_sounds_smart/Pc,光学ドライブ01-3(動作音).mp3,フロッピードライブ01/光学ドライブ01-3(動作音).mp3,27.186371882086167,0.4531061980347694,extracted
otologic_sounds_smart/Pc,光学ドライブ03-2(動作音).mp3,光学ドライブ01/光学ドライブ03-2(動作音).mp3,132.07850340136054,2.2013083900226755,extracted
otologic_sounds_smart/Pc,光学ドライブ03-3(動作音).mp3,光学ドライブ01/光学ドライブ03-3(動作音).mp3,37.8,0.63,extracted
otologic_sounds_smart/Pc,光学ドライブ02-1(動作音).mp3,光学ドライブ01/光学ドライブ02-1(動作音).mp3,25.940385487528346,0.43233975812547243,extracted
otologic_sounds_smart/Pc,光学ドライブ03-4(動作音).mp3,光学ドライブ01/光学ドライブ03-4(動作音).mp3,26.33015873015873,0.4388359788359788,extracted
otologic_sounds_smart/Pc,ハードディスクドライブ02-1(動作音).mp3,ハードディスクドライブ01/ハードディスクドライブ02-1(動作音).mp3,23.109931972789116,0.3851655328798186,extracted
otologic_sounds_smart/Pc,ハードディスクドライブ01-4(動作音).mp3,ハードディスクドライブ01/ハードディスクドライブ01-4(動作音).mp3,25.779909297052154,0.4296651549508692,extracted
otologic_sounds_smart/Pc,ハードディスクドライブ01-3(動作音).mp3,ハードディスクドライブ01/ハードディスクドライブ01-3(動作音).mp3,11.320725623582767,0.18867876039304612,extracted
otologic_sounds_smart/Pc,ハードディスクドライブ01-2(動作音).mp3,ハードディスクドライブ01/ハードディスクドライブ01-2(動作音).mp3,12.231587301587302,0.20385978835978838,extracted
otologic_sounds_smart/Pc,ハードディスクドライブ02-2(動作音).mp3,ハードディスクドライブ01/ハードディスクドライブ02-2(動作音).mp3,32.582585034013604,0.5430430839002267,extracted
otologic_sounds_smart/Pc,ハードディスクドライブ01-1(動作音).mp3,ハードディスクドライブ01/ハードディスクドライブ01-1(動作音).mp3,17.87952380952381,0.29799206349206353,extracted
otologic_sounds_smart/Pc,OS効果音03-プレビュー.mp3,OS効果音04/OS効果音03-プレビュー.mp3,42.449342403628116,0.7074890400604686,extracted
